Third Party ID,First Name,Last Name,Category,RegistrationStatus,Barcode,Company,Country,Email,Job Title,Nr. of check-ins,organisationType,Company (Custom Field),Country (Custom Field),createdOnsite,First Name (Custom Field),Job Title (Custom Field),Last Name (Custom Field),nationality,State,tags,website,FielddriveID,Attended,Confirmed/No show
xa78an0t4g7a4,Khairul,Chatterjee,IT Consulting & SI,Attended,vpsr2826u2vfc,IBM Consulting,US,khairul.chatterjee@ibm.com,"Partner, Technology Practice",4,IT Consulting & SI,IBM Consulting,US,,Khairul,"Partner, Technology Practice",Chatterjee,United States,,,www.ibm.com,7949140,0,0
d9q7gqjt510lk,Raymond,Jones,Media/Press,Attended,v872pk69cdotv,MIT Technology Review,US,raymond.jones@technologyreview.com,"Editor, Technology",4,Media/Press,MIT Technology Review,US,,Raymond,"Editor, Technology",Jones,United States,,,www.technologyreview.com,7099557,0,0
k9zwqfcpc49ec,Nicholas,Richardson,Enterprise Software,No show,v546orgerrgnt,Zendesk,US,nicholas.richardson@zendesk.com,Senior Product Manager,0,Enterprise Software,Zendesk,US,,Nicholas,Senior Product Manager,Richardson,United States,,,www.zendesk.com,7513855,0,0
shdz8fbzirwoc,Arjun,Becker,AI & Data,No show,vqjr6vh5y6ft5,Pinecone,US,arjun.becker@pinecone.io,Principal ML Engineer,0,AI & Data,Pinecone,US,,Arjun,Principal ML Engineer,Becker,United States,,,www.pinecone.io,8926473,0,0
oko3vpk2u4avp,Rachel,Tanaka,AI & Data,Attended,vmx5l77ibrsjo,Weights & Biases,US,rachel.tanaka@h2o.ai,Senior Data Scientist,3,AI & Data,Weights & Biases,US,,Rachel,Senior Data Scientist,Tanaka,United States,,,www.wandb.ai,8869387,0,0
chdaubm3bcoxz,Swati,Bailey,Cloud & Infrastructure,Attended,v0oic67w5wlo6,Google Cloud,US,swati.bailey@cloud.google.com,Chief Technology Officer,3,Cloud & Infrastructure,Google Cloud,US,,Swati,Chief Technology Officer,Bailey,United States,,,www.cloud.google.com,8649907,0,0
80x1aublfju8s,Bo,Reddy,IT Consulting & SI,Attended,vmssf83cdo0ox,Accenture,IE,bo.reddy@accenture.com,Cloud Migration Specialist,2,IT Consulting & SI,Accenture,IE,,Bo,Cloud Migration Specialist,Reddy,Ireland,,,www.accenture.com,8721051,0,0
hlgemj9pjpicr,Klaus,Hill,Dev Tools & Platforms,Attended,vlpkhdsgc06l8,JFrog,US,klaus.hill@jfrog.com,Chief Revenue Officer,3,Dev Tools & Platforms,JFrog,US,,Klaus,Chief Revenue Officer,Hill,United States,,,www.jfrog.com,8569808,0,0
dijzs9onva0wd,Deepak,Gray,AI & Data,Attended,vym3di2zg884b,Scale AI,US,deepak.gray@scale.com,Data Engineer,3,AI & Data,Scale AI,US,,Deepak,Data Engineer,Gray,United States,,,www.scale.com,7443940,0,0
yvakxlug0n3pi,Jean,Adams,Dev Tools & Platforms,Attended,v6w380292yqo0,Temporal,US,jean.adams@temporal.io,VP of Developer Experience,4,Dev Tools & Platforms,Temporal,US,,Jean,VP of Developer Experience,Adams,United States,,,www.temporal.io,8295584,0,0
268o26jacy3fw,Nomsa,Trivedi,Enterprise Software,No show,vz94dybo0a7ox,Salesforce,US,nomsa.trivedi@salesforce.com,Staff Software Engineer,0,Enterprise Software,Salesforce,US,,Nomsa,Staff Software Engineer,Trivedi,United States,,,www.salesforce.com,7272956,0,0
1z97ytxwcl7xg,Rebecca,Harris,Dev Tools & Platforms,Attended,v33y6y7v62cup,PagerDuty,US,rebecca.harris@pagerduty.com,Staff Software Engineer,4,Dev Tools & Platforms,PagerDuty,US,,Rebecca,Staff Software Engineer,Harris,United States,,,www.pagerduty.com,7069735,0,0
mkd9847mvo9kw,Siti,Asante,Enterprise Software,Attended,vmogynioloaqk,Microsoft,US,siti.asante@microsoft.com,Senior Solutions Engineer,2,Enterprise Software,Microsoft,US,,Siti,Senior Solutions Engineer,Asante,United States,,,www.microsoft.com,7397245,0,0
thm4kt6owczp8,Fang,Abdullah,IT Consulting & SI,Attended,v8yk9ciubvx1b,IBM Consulting,US,fang.abdullah@ibm.com,Cloud Migration Specialist,2,IT Consulting & SI,IBM Consulting,US,,Fang,Cloud Migration Specialist,Abdullah,United States,,,www.ibm.com,7551071,0,0
luyg3hd6oi9di,Hiroshi,Zeng,Cybersecurity,No show,v53cd0znuajpb,Zscaler,US,hiroshi.zeng@zscaler.com,Security Sales Engineer,0,Cybersecurity,Zscaler,US,,Hiroshi,Security Sales Engineer,Zeng,United States,,,www.zscaler.com,8656753,0,0
11okt6e5m9x9c,Anita,Taylor,Enterprise Software,Attended,vqje1x9g4oewz,Atlassian,AU,anita.taylor@atlassian.com,Solutions Architect,4,Enterprise Software,Atlassian,AU,,Anita,Solutions Architect,Taylor,Australia,,,www.atlassian.com,8356841,0,0
3kr0akii80n2q,Neha,Kumar,Cybersecurity,Attended,vdpqf3io61hbq,Palo Alto Networks,US,neha.kumar@paloaltonetworks.com,Head of Information Security,3,Cybersecurity,Palo Alto Networks,US,,Neha,Head of Information Security,Kumar,United States,,,www.paloaltonetworks.com,7248199,0,0
c65hys7b1qayt,Ahmad,Ferrari,IT Consulting & SI,No show,vtz9uu5r17pbc,Capgemini,FR,ahmad.ferrari@capgemini.com,Managing Consultant,0,IT Consulting & SI,Capgemini,FR,,Ahmad,Managing Consultant,Ferrari,France,,,www.capgemini.com,8991130,0,0
3d1hfq4gskj8p,Marie,Green,Cybersecurity,Attended,vpjmj3nx9p81g,Snyk,GB,marie.green@snyk.io,SOC Analyst,3,Cybersecurity,Snyk,GB,,Marie,SOC Analyst,Green,United Kingdom,,,www.snyk.io,8916320,0,0
o3jrbloj8ijum,Sarah,Miller,Hardware & Semiconductors,Attended,vddqg6x4z5w67,Qualcomm,US,sarah.miller@qualcomm.com,System Architecture Engineer,3,Hardware & Semiconductors,Qualcomm,US,,Sarah,System Architecture Engineer,Miller,United States,,,www.qualcomm.com,8491403,0,0
386tgo2t7q0ec,Steven,Lee,AI & Data,Attended,vdc9ypp0klx5r,Together AI,US,steven.lee@together.ai,Senior Data Scientist,3,AI & Data,Together AI,US,,Steven,Senior Data Scientist,Lee,United States,,,www.together.ai,7078716,0,0
ssgfjhou409yy,Hyun,Stewart,IT Consulting & SI,Attended,vr8if5vzvxie8,Slalom,US,hyun.stewart@slalom.com,Senior Technology Consultant,2,IT Consulting & SI,Slalom,US,,Hyun,Senior Technology Consultant,Stewart,United States,,,www.slalom.com,8006474,0,0
ih8nx1khqkbkf,Hao,Guo,AI & Data,Attended,v7q0jmo05dlmu,DataRobot,US,hao.guo@datarobot.com,Senior Data Scientist,2,AI & Data,DataRobot,US,,Hao,Senior Data Scientist,Guo,United States,,,www.datarobot.com,8457944,0,0
di74kzt22thw9,Daiki,Gupta,Media/Press,Attended,vp0ieihcjjg4l,TechCrunch,US,daiki.gupta@techcrunch.com,Tech Reporter,4,Media/Press,TechCrunch,US,,Daiki,Tech Reporter,Gupta,United States,,,www.techcrunch.com,7880076,0,0
007bbmpxq3xty,Noah,Scott,AI & Data,Attended,vobtpu5i30484,Mistral AI,FR,noah.scott@mistral.ai,VP of Data & Analytics,3,AI & Data,Mistral AI,FR,,Noah,VP of Data & Analytics,Scott,France,,,www.mistral.ai,8078818,0,0
tch20snstgf7d,Priya,Guo,IT Consulting & SI,Attended,vivzgzu2nacox,TCS,IN,priya.guo@tcs.com,Director of Technology,3,IT Consulting & SI,TCS,IN,,Priya,Director of Technology,Guo,India,,,www.tcs.com,8831020,0,0
abqr8v3duo1qa,David,Phillips,Enterprise Software,Attended,v757ss737pbti,HubSpot,US,david.phillips@hubspot.com,Principal Product Manager,2,Enterprise Software,HubSpot,US,,David,Principal Product Manager,Phillips,United States,,,www.hubspot.com,8813914,0,0
vzou1wtxjlvbf,Carol,Iyer,IT Consulting & SI,No show,v1iinsm4fshoh,IBM Consulting,US,carol.iyer@ibm.com,Data & AI Practice Lead,0,IT Consulting & SI,IBM Consulting,US,,Carol,Data & AI Practice Lead,Iyer,United States,,,www.ibm.com,7295174,0,0
jy1zb62g6b4ts,Sarah,Nair,Cybersecurity,Attended,vg0s0u50ap1wn,Rapid7,US,sarah.nair@rapid7.com,VP of Security,2,Cybersecurity,Rapid7,US,,Sarah,VP of Security,Nair,United States,,,www.rapid7.com,8100463,0,0
9waviat22hdek,Brigitte,Liu,Enterprise Software,No show,vrnutpcohs08i,SAP,DE,brigitte.liu@sap.com,Staff Software Engineer,0,Enterprise Software,SAP,DE,,Brigitte,Staff Software Engineer,Liu,Germany,,,www.sap.com,8535056,0,0
vp0sc7sv71amj,Raymond,Park,Cloud & Infrastructure,Attended,v5k1swl1rdas1,Confluent,US,raymond.park@confluent.io,Developer Advocate,3,Cloud & Infrastructure,Confluent,US,,Raymond,Developer Advocate,Park,United States,,,www.confluent.io,8231725,0,0
yzfpp4xgq78u4,Shu,Lee,IT Consulting & SI,Attended,v2i3p4lfdj2q8,Thoughtworks,US,shu.lee@thoughtworks.com,"Partner, Technology Practice",4,IT Consulting & SI,Thoughtworks,US,,Shu,"Partner, Technology Practice",Lee,United States,,,www.thoughtworks.com,7324421,0,0
42u1hqubiqj6u,Meera,Yoon,Cybersecurity,Attended,v9bl57jb168tm,Snyk,GB,meera.yoon@snyk.io,Director of Cybersecurity,3,Cybersecurity,Snyk,GB,,Meera,Director of Cybersecurity,Yoon,United Kingdom,,,www.snyk.io,8923095,0,0
cij4anc8peem9,Alexander,Bailey,IT Consulting & SI,Attended,vjujqhh6bkdhy,Slalom,US,alexander.bailey@slalom.com,Cloud Migration Specialist,3,IT Consulting & SI,Slalom,US,,Alexander,Cloud Migration Specialist,Bailey,United States,,,www.slalom.com,8995294,0,0
2kove5rzuf21z,Kai,Stewart,VC & Private Equity,Attended,vzspa57i3k0mu,Accel,US,kai.stewart@accel.com,Investment Director,3,VC & Private Equity,Accel,US,,Kai,Investment Director,Stewart,United States,,,www.accel.com,8292178,0,0
xjcbyhgmn9ztd,Pablo,Ho,VIP,No show,vy61aa0c5hdfu,Microsoft,US,pablo.ho@microsoft.com,Chief Executive Officer,0,VIP,Microsoft,US,,Pablo,Chief Executive Officer,Ho,United States,,VIP,www.microsoft.com,7579703,0,0
mnuun4tjj96me,Sharon,Harris,Cloud & Infrastructure,Attended,vf1k7jzqa1oxc,Cloudflare,US,sharon.harris@cloud.google.com,Senior Site Reliability Engineer,2,Cloud & Infrastructure,Cloudflare,US,,Sharon,Senior Site Reliability Engineer,Harris,United States,,,www.cloudflare.com,7326870,0,0
rci46ckxol6hz,Daniel,Kato,VC & Private Equity,Attended,vdwd5c75gieuu,Tiger Global,US,daniel.kato@tigerglobal.com,General Partner,3,VC & Private Equity,Tiger Global,US,,Daniel,General Partner,Kato,United States,,,www.tigerglobal.com,7115424,0,0
ktartw3fh72nm,Kento,Conti,VC & Private Equity,Attended,vce4pevh4qlce,Sequoia Capital,US,kento.conti@sequoiacap.com,Venture Associate,3,VC & Private Equity,Sequoia Capital,US,,Kento,Venture Associate,Conti,United States,,,www.sequoiacap.com,8659281,0,0
p3czbamd9tnxj,Nadia,Yoon,AI & Data,No show,vvih88suke8xo,H2O.ai,US,nadia.yoon@h2o.ai,Principal ML Engineer,0,AI & Data,H2O.ai,US,,Nadia,Principal ML Engineer,Yoon,United States,,,www.h2o.ai,8882167,0,0
11uh3dr99upsr,George,Zheng,VC & Private Equity,Attended,vgi9p8tfxsw3h,Andreessen Horowitz,US,george.zheng@a16z.com,Venture Associate,3,VC & Private Equity,Andreessen Horowitz,US,,George,Venture Associate,Zheng,United States,,,www.a16z.com,8776106,0,0
64os9gxcp8na1,Klaus,Srivastava,AI & Data,Attended,v64s6c6rb0fgy,Together AI,US,klaus.srivastava@together.ai,Research Scientist,2,AI & Data,Together AI,US,,Klaus,Research Scientist,Srivastava,United States,,,www.together.ai,7089815,0,0
owe0uufzqqa43,Maria,Murphy,IT Consulting & SI,No show,vp2m7270nvp8v,KPMG Advisory,NL,maria.murphy@kpmg.com,"Solution Architect, Digital",0,IT Consulting & SI,KPMG Advisory,NL,,Maria,"Solution Architect, Digital",Murphy,Netherlands,,,www.kpmg.com,7527389,0,0
szo61lqonewrx,Rohit,Tang,Enterprise Software,Attended,v4me6xkjupqvu,ServiceNow,US,rohit.tang@servicenow.com,Head of Growth,3,Enterprise Software,ServiceNow,US,,Rohit,Head of Growth,Tang,United States,,,www.servicenow.com,8101273,0,0
q8oejm9cuuq4y,Ingrid,Patel,Cybersecurity,No show,ve0wf3v47xol1,CyberArk,IL,ingrid.patel@cyberark.com,CISO,0,Cybersecurity,CyberArk,IL,,Ingrid,CISO,Patel,Israel,,,www.cyberark.com,7710177,0,0
as6gb3mwazv1h,Hye-Jin,Suzuki,Cloud & Infrastructure,Attended,vmjuh0r2e4ugd,Render,US,hyejin.suzuki@render.com,Senior Site Reliability Engineer,3,Cloud & Infrastructure,Render,US,,Hye-Jin,Senior Site Reliability Engineer,Suzuki,United States,,,www.render.com,8541309,0,0
98vw0q8cw8hyv,Miho,Cook,Enterprise Software,Attended,v1yk5nnrdbpzo,Oracle,US,miho.cook@oracle.com,Senior Product Manager,3,Enterprise Software,Oracle,US,,Miho,Senior Product Manager,Cook,United States,,,www.oracle.com,8657053,0,0
r80n18ms6806l,Jeffrey,Martin,Cybersecurity,Attended,v4ilih1vbi09v,Palo Alto Networks,US,jeffrey.martin@paloaltonetworks.com,CISO,4,Cybersecurity,Palo Alto Networks,US,,Jeffrey,CISO,Martin,United States,,,www.paloaltonetworks.com,8513014,0,0
n0s6wst0xo2de,Mei,Hidayat,Enterprise Software,Attended,v83quv5f3ficl,SAP,DE,mei.hidayat@workday.com,Senior Product Manager,4,Enterprise Software,SAP,DE,,Mei,Senior Product Manager,Hidayat,Germany,,,www.sap.com,8559654,0,0
jwu73365rd46w,Carmen,Adams,Enterprise Software,Attended,vkecbaots98iz,ServiceNow,US,carmen.adams@servicenow.com,Engineering Manager,3,Enterprise Software,ServiceNow,US,,Carmen,Engineering Manager,Adams,United States,,,www.servicenow.com,7636595,0,0
orl0yb9c55c5m,Melissa,Verma,Enterprise Software,Attended,vwbwacj28msab,HubSpot,US,melissa.verma@hubspot.com,Head of Growth,3,Enterprise Software,HubSpot,US,,Melissa,Head of Growth,Verma,United States,,,www.hubspot.com,8532201,0,0
dkiv1zg886b0f,Melissa,Rodriguez,AI & Data,Attended,v4fbvod71pukc,Cohere,CA,melissa.rodriguez@cohere.com,Applied Research Scientist,4,AI & Data,Cohere,CA,,Melissa,Applied Research Scientist,Rodriguez,Canada,,,www.cohere.com,7791985,0,0
mqadsbrmk4af0,Henrik,Walker,Cloud & Infrastructure,No show,v77gy3fy4g207,Supabase,US,henrik.walker@supabase.com,VP of Engineering,0,Cloud & Infrastructure,Supabase,US,,Henrik,VP of Engineering,Walker,United States,,,www.supabase.com,7820358,0,0
kw48hmknu0ztu,Mateus,Goh,AI & Data,Attended,vg8vq5gxqofsz,Scale AI,US,mateus.goh@scale.com,VP of Data & Analytics,2,AI & Data,Scale AI,US,,Mateus,VP of Data & Analytics,Goh,United States,,,www.scale.com,7887984,0,0
317gg6ceq2oo5,Richard,Torres,AI & Data,Attended,vnu9qrkd0lkd9,Cohere,CA,richard.torres@cohere.com,Head of Data Science,4,AI & Data,Cohere,CA,,Richard,Head of Data Science,Torres,Canada,,,www.cohere.com,8905646,0,0
jvyprplqyspr3,Paul,Martinez,Cybersecurity,Attended,vtepghu7nxnw3,Wiz,US,paul.martinez@wiz.io,CISO,4,Cybersecurity,Wiz,US,,Paul,CISO,Martinez,United States,,,www.wiz.io,7131336,0,0
727trvjqzpljc,Yan,Costa,Cybersecurity,No show,vmvybygmgiekj,Palo Alto Networks,US,yan.costa@paloaltonetworks.com,Senior Security Engineer,0,Cybersecurity,Palo Alto Networks,US,,Yan,Senior Security Engineer,Costa,United States,,,www.paloaltonetworks.com,7391136,0,0
cowkao3fq7anz,Luca,Perez,AI & Data,Attended,vwxgd4puh8ws1,LangChain,US,luca.perez@langchain.com,Data Engineer,2,AI & Data,LangChain,US,,Luca,Data Engineer,Perez,United States,,,www.langchain.com,8432622,0,0
